#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
input/NZ_CP097385.fasta	NZ_CP097385.1	205051	206799	-	msbA	1-1749/1749	===============	0/0	100.00	80.73	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
input/NZ_CP097385.fasta	NZ_CP097385.1	678778	679971	+	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	2/3	99.75	97.66	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP097385.fasta	NZ_CP097385.1	679994	683138	+	acrB	1-3148/3150	========/======	5/9	99.75	83.78	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP097385.fasta	NZ_CP097385.1	1295129	1295548	-	FosA6	1-420/420	===============	0/0	100.00	99.76	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
input/NZ_CP097385.fasta	NZ_CP097385.1	1852210	1853576	+	cpxA	1-1367/1374	===============	0/0	99.49	81.78	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
input/NZ_CP097385.fasta	NZ_CP097385.1	2392149	2392781	-	CRP	1-633/633	===============	0/0	100.00	87.84	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
input/NZ_CP097385.fasta	NZ_CP097385.1	3154438	3155975	-	Klebsiella_pneumoniae_KpnH	1-1538/1539	========/======	2/2	99.87	84.34	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
input/NZ_CP097385.fasta	NZ_CP097385.1	3155991	3157163	-	Klebsiella_pneumoniae_KpnG	1-1173/1173	===============	0/0	100.00	99.32	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
input/NZ_CP097385.fasta	NZ_CP097385.1	3157310	3157819	-	emrR	1-510/531	===============	0/0	96.05	83.14	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
input/NZ_CP097385.fasta	NZ_CP097385.1	3202091	3205243	-	oqxB	1-3153/3153	===============	0/0	100.00	98.86	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
input/NZ_CP097385.fasta	NZ_CP097385.1	3205267	3206442	-	oqxA	1-1176/1176	===============	0/0	100.00	99.23	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
input/NZ_CP097385.fasta	NZ_CP097385.1	3364191	3367304	-	acrD	1-3114/3114	========/======	2/6	99.90	80.11	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
input/NZ_CP097385.fasta	NZ_CP097385.1	3670862	3671574	-	baeR	1-713/723	===============	0/0	98.62	81.21	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
input/NZ_CP097385.fasta	NZ_CP097385.1	3674463	3677540	-	mdtC	1-3078/3078	===============	0/0	100.00	81.74	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
input/NZ_CP097385.fasta	NZ_CP097385.1	3677541	3680663	-	mdtB	1-3123/3123	========/======	2/4	99.94	81.12	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
input/NZ_CP097385.fasta	NZ_CP097385.1	4051090	4051965	+	CTX-M-15	1-876/876	===============	0/0	100.00	100.00	card	AY044436:1435-2311	CTX-M-15 is a beta-lactamase found in the Enterobacteriaceae family	cephalosporin
input/NZ_CP097385.fasta	NZ_CP097385.1	4124414	4124818	-	H-NS	1-405/414	===============	0/0	97.83	87.16	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
input/NZ_CP097385.fasta	NZ_CP097385.1	4762940	4763308	+	marA	1-369/384	===============	0/0	96.09	81.30	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP097385.fasta	NZ_CP097385.1	4783412	4784272	+	SHV-106	1-861/861	===============	0/0	100.00	99.88	card	AM941847:0-861	SHV-106 is an extended-spectrum beta-lactamase that has been found in clinical isolates.	carbapenem;cephalosporin;penam
input/NZ_CP097385.fasta	NZ_CP097385.1	4825458	4825787	-	Klebsiella_pneumoniae_KpnF	1-330/330	===============	0/0	100.00	99.09	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
input/NZ_CP097385.fasta	NZ_CP097385.1	4825774	4826136	-	Klebsiella_pneumoniae_KpnE	1-363/363	===============	0/0	100.00	100.00	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
input/NZ_CP097385.fasta	NZ_CP097385.1	4953349	4954473	+	Klebsiella_pneumoniae_OmpK37	1-1125/1125	===============	0/0	100.00	99.73	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
